 DSM 20040101  1.39  0.68  0.00  0.15  0.21 309.1
 DSM 20040102  1.47  1.14  0.18  0.41  0.24 295.7
 DSM 20040103  1.48  0.82  0.06  0.20  0.20 297.5
 DSM 20040104  1.40  0.50  0.00  0.00  0.10 316.1
 DSM 20040105  1.20  0.77  0.21  0.19  0.19 370.4
 DSM 20040106  1.10  1.02  0.56  0.31  0.13 406.9
 DSM 20040107  1.39  1.20  0.21  0.50  0.29 326.8
 DSM 20040108  1.52  0.68  0.00  0.11  0.16 301.7
 DSM 20040109  1.44  0.99  0.11  0.35  0.22 320.0
 DSM 20040110  1.45  1.09  0.20  0.37  0.20 320.7
 DSM 20040111  1.57  1.01  0.21  0.22  0.14 300.1
 DSM 20040112  1.58  1.13  0.40  0.18  0.06 301.9
 DSM 20040113  1.57  1.26  0.37  0.35  0.08 309.6
 DSM 20040114  1.51  0.97  0.23  0.20  0.14 325.4
 DSM 20040115  1.75  1.33  0.18  0.41  0.21 287.7
 DSM 20040116  1.81  0.89  0.00  0.16  0.20 282.3
 DSM 20040117  1.79  1.01  0.17  0.19  0.06 288.4
 DSM 20040118  1.64  1.41  0.38  0.39  0.14 316.4
 DSM 20040119  1.69  1.35  0.28  0.38  0.18 311.3
 DSM 20040120  1.70  1.04  0.14  0.18  0.24 313.7
 DSM 20040121  1.69  1.32  0.20  0.41  0.22 319.7
 DSM 20040122  1.61  1.48  0.47  0.40  0.14 341.1
 DSM 20040123  1.73  1.13  0.21  0.22  0.17 323.4
 DSM 20040124  2.03  1.00  0.10  0.10  0.12 283.9
 DSM 20040125  2.10  0.74  0.00  0.00  0.09 280.0
 DSM 20040126  1.81  0.68  0.00  0.02  0.11 325.2
 DSM 20040127  1.54  1.26  0.36  0.35  0.13 384.9
 DSM 20040128  1.60  1.04  0.21  0.19  0.20 377.1
 DSM 20040129  1.56  0.65  0.05  0.03  0.12 392.8
 DSM 20040130  1.63  1.03  0.26  0.15  0.13 383.0
 DSM 20040131  2.05  1.05  0.01  0.16  0.24 313.0
 DSM 20040201  1.99  0.80  0.00  0.06  0.12 327.7
 DSM 20040202  2.01  0.77  0.00  0.03  0.12 331.1
 DSM 20040203  1.99  1.80  0.47  0.40  0.10 340.7
 DSM 20040204  2.13  1.34  0.00  0.32  0.31 325.8
 DSM 20040205  1.97  0.70  0.00  0.00  0.10 356.6
 DSM 20040206  1.83  0.75  0.02  0.04  0.14 388.2
 DSM 20040207  1.80  1.22  0.35  0.15  0.09 401.8
 DSM 20040208  2.10  1.69  0.32  0.33  0.20 352.5
 DSM 20040209  1.94  1.36  0.25  0.28  0.13 386.3
 DSM 20040210  1.93  1.46  0.33  0.25  0.17 394.6
 DSM 20040211  2.04  1.25  0.04  0.30  0.23 382.7
 DSM 20040212  2.00  1.35  0.27  0.20  0.15 396.3
 DSM 20040213  2.31  2.12  0.45  0.43  0.12 353.4
 DSM 20040214  2.30  1.85  0.33  0.37  0.12 361.7
 DSM 20040215  2.78  2.54  0.60  0.29  0.06 310.4
 DSM 20040216  2.67  1.87  0.01  0.44  0.30 326.8
 DSM 20040217  2.39  1.86  0.54  0.17  0.00 368.4
 DSM 20040218  2.87  2.15  0.26  0.35  0.13 317.5
 DSM 20040219  2.98  1.58  0.00  0.21  0.22 311.9
 DSM 20040220  2.53  1.15  0.11  0.03  0.11 367.3
 DSM 20040221  2.76  2.08  0.45  0.20  0.04 345.9
 DSM 20040222  2.91  1.29  0.10  0.04  0.09 336.3
 DSM 20040223  2.94  1.88  0.26  0.19  0.09 339.6
 DSM 20040224  3.01  1.93  0.38  0.11  0.01 338.6
 DSM 20040225  3.13  2.19  0.47  0.11  0.00 331.8
 DSM 20040226  3.21  2.77  0.58  0.24  0.04 330.3
 DSM 20040227  3.47  2.98  0.46  0.35  0.07 313.5
 DSM 20040228  3.61  2.67  0.21  0.38  0.15 307.8
 DSM 20040301  2.97  1.31  0.01  0.08  0.18 378.6
 DSM 20040302  3.04  1.81  0.14  0.21  0.15 376.5
 DSM 20040303  3.39  1.43  0.06  0.05  0.09 347.6
 DSM 20040304  3.56  1.57  0.00  0.11  0.15 338.8
 DSM 20040305  3.70  2.14  0.06  0.22  0.23 332.4
 DSM 20040306  3.77  3.09  0.26  0.41  0.22 332.1
 DSM 20040307  2.91  2.46  0.44  0.28  0.17 425.0
 DSM 20040308  3.61  2.59  0.22  0.28  0.22 356.3
 DSM 20040309  3.27  2.59  0.45  0.24  0.08 395.5
 DSM 20040310  4.47  3.23  0.12  0.39  0.24 304.3
 DSM 20040311  3.30  2.63  0.36  0.29  0.17 403.4
 DSM 20040312  3.54  3.34  0.56  0.38  0.07 384.2
 DSM 20040313  3.97  2.51  0.19  0.19  0.19 352.4
 DSM 20040314  3.59  3.32  0.54  0.33  0.13 391.7
 DSM 20040315  3.97  1.40  0.00  0.00  0.09 363.7
 DSM 20040316  3.52  2.14  0.00  0.32  0.26 410.4
 DSM 20040317  3.51  2.46  0.11  0.34  0.28 417.7
 DSM 20040318  4.35  3.27  0.33  0.31  0.08 350.3
 DSM 20040319  4.94  3.92  0.37  0.32  0.10 317.5
 DSM 20040320  4.90  4.33  0.31  0.49  0.18 323.9
 DSM 20040321  5.03  4.37  0.34  0.42  0.19 320.8
 DSM 20040322  4.20  3.60  0.42  0.35  0.13 381.3
 DSM 20040323  5.46  3.17  0.14  0.18  0.16 307.3
 DSM 20040324  5.72  4.01  0.21  0.32  0.14 298.6
 DSM 20040325  5.46  2.45  0.05  0.10  0.10 314.7
 DSM 20040326  5.47  3.45  0.10  0.32  0.15 318.1
 DSM 20040327  5.63  1.99  0.03  0.00  0.04 313.9
 DSM 20040328  5.30  3.12  0.00  0.28  0.27 334.2
 DSM 20040329  4.49  3.69  0.27  0.40  0.22 390.4
 DSM 20040330  4.52  2.51  0.08  0.17  0.21 392.8
 DSM 20040331  5.07  3.69  0.34  0.23  0.12 359.4
 DSM 20040401  5.34  4.63  0.58  0.26  0.02 347.4
 DSM 20040402  6.02  5.85  0.80  0.20  0.00 317.1
 DSM 20040403  6.01  5.12  0.34  0.42  0.15 320.6
 DSM 20040404  5.17  4.91  0.58  0.41  0.01 368.6
 DSM 20040405  5.61  4.48  0.30  0.37  0.16 346.9
 DSM 20040406  5.76  4.95  0.43  0.33  0.15 342.8
 DSM 20040407  6.21  4.97  0.31  0.36  0.16 324.3
 DSM 20040408  5.99  5.60  0.67  0.26  0.04 338.3
 DSM 20040409  6.17  3.53  0.12  0.23  0.10 332.5
 DSM 20040410  5.77  2.91  0.00  0.14  0.26 355.8
 DSM 20040411  5.28  3.98  0.16  0.37  0.28 387.1
 DSM 20040412  5.35  3.37  0.00  0.26  0.40 386.3
 DSM 20040413  5.18  4.77  0.46  0.43  0.11 400.2
 DSM 20040414  5.95  5.52  0.59  0.34  0.04 358.1
 DSM 20040415  6.11  4.54  0.20  0.34  0.23 352.7
 DSM 20040416  6.61  5.92  0.43  0.47  0.04 332.9
 DSM 20040417  7.35  5.95  0.31  0.41  0.11 306.7
 DSM 20040418  7.58  4.01  0.00  0.12  0.35 301.1
 DSM 20040419  6.91  5.49  0.28  0.37  0.18 328.1
 DSM 20040420  6.78  2.53  0.00  0.00  0.14 336.1
 DSM 20040421  6.00  4.33  0.10  0.35  0.33 375.0
 DSM 20040422  6.35  3.45  0.00  0.18  0.30 359.8
 DSM 20040423  6.38  4.34  0.06  0.36  0.28 361.1
 DSM 20040424  7.33  3.00  0.00  0.04  0.17 322.6
 DSM 20040425  6.49  4.03  0.04  0.23  0.35 360.0
 DSM 20040426  5.52  5.07  0.44  0.42  0.15 416.1
 DSM 20040427  6.11  4.92  0.40  0.27  0.15 383.5
 DSM 20040428  6.51  5.99  0.59  0.32  0.05 365.9
 DSM 20040429  7.04  4.58  0.02  0.34  0.30 344.5
 DSM 20040430  6.61  3.06  0.00  0.07  0.26 365.8
 DSM 20040501  6.31  4.15  0.00  0.35  0.34 382.0
 DSM 20040502  5.46  3.01  0.08  0.10  0.30 434.6
 DSM 20040503  6.80  5.86  0.29  0.49  0.16 361.8
 DSM 20040504  7.36  5.47  0.17  0.34  0.28 340.2
 DSM 20040505  7.76  6.78  0.39  0.43  0.11 326.5
 DSM 20040506  8.23  7.18  0.42  0.42  0.07 312.7
 DSM 20040507  8.36  4.20  0.00  0.11  0.30 309.9
 DSM 20040508  8.33  6.48  0.23  0.38  0.21 312.3
 DSM 20040509  8.45  7.05  0.29  0.43  0.18 310.1
 DSM 20040510  8.37  5.26  0.07  0.28  0.25 313.9
 DSM 20040511  8.24  5.23  0.00  0.31  0.34 319.0
 DSM 20040512  8.21  4.77  0.00  0.23  0.32 320.7
 DSM 20040513  8.54  4.30  0.00  0.09  0.33 311.8
 DSM 20040514  8.23  6.31  0.10  0.45  0.30 322.4
 DSM 20040515  7.39  5.08  0.08  0.37  0.25 353.9
 DSM 20040516  7.68  5.14  0.00  0.41  0.28 343.8
 DSM 20040517  7.96  5.27  0.00  0.37  0.32 335.0
 DSM 20040518  8.16  4.35  0.00  0.14  0.33 328.8
 DSM 20040519  8.24  4.50  0.00  0.17  0.32 327.0
 DSM 20040520  8.57  6.21  0.14  0.38  0.23 317.9
 DSM 20040521  8.71  5.84  0.03  0.37  0.29 314.2
 DSM 20040522  8.70  6.12  0.06  0.40  0.28 315.3
 DSM 20040523  8.55  5.88  0.02  0.40  0.31 320.6
 DSM 20040524  7.94  6.12  0.18  0.44  0.19 341.6
 DSM 20040525  7.46  4.82  0.00  0.30  0.38 360.8
 DSM 20040526  7.21  4.66  0.00  0.33  0.34 372.4
 DSM 20040527  7.42  6.04  0.15  0.50  0.26 364.2
 DSM 20040528  7.60  5.95  0.24  0.42  0.15 357.5
 DSM 20040529  7.97  5.42  0.00  0.40  0.32 344.1
 DSM 20040530  7.65  3.49  0.00  0.05  0.27 356.9
 DSM 20040531  6.93  4.96  0.14  0.35  0.25 388.7
